Time,emission.rate,
1,0.035427779
2,0.03314343
3,0.031738359
4,0.029976351
5,0.032799238
6,0.036581511
7,0.037412658
8,0.035616539
9,0.022516423
10,0.013720103
11,0.006947186
12,0.003375774
13,0.002775434
14,0.00212035
15,0.002668453
16,0.004953373
17,0.016125909
18,0.052975547
19,0.097666491
20,0.131022511
21,0.149754282
22,0.127255261
23,0.093427037
24,0.062847176
